Timestamp,Drone_ID,Position_X,Position_Y
2025-01-01 16:45:49,2,919.8,595.54
2025-01-01 16:45:49,3,760.02,426.23
2025-01-01 16:45:49,4,449.46,35.32
2025-01-01 16:45:49,5,912.85,525.13
2025-01-01 16:45:49,1,267.54,104.47
2025-01-01 16:45:49,2,919.8,600.54
2025-01-01 16:45:49,3,755.02,426.23
2025-01-01 16:45:49,4,444.46,35.32
2025-01-01 16:45:49,5,912.85,520.13
2025-01-01 16:45:49,1,267.54,109.47
2025-01-01 16:45:49,2,919.8,595.54
2025-01-01 16:45:49,3,755.02,426.23
2025-01-01 16:45:49,4,444.46,35.32
2025-01-01 16:45:49,5,912.85,525.13
2025-01-01 16:45:49,1,267.54,109.47
2025-01-01 16:45:49,2,919.8,595.54
2025-01-01 16:45:49,3,755.02,426.23
2025-01-01 16:45:49,4,444.46,35.32
2025-01-01 16:45:49,5,907.85,525.13
2025-01-01 16:45:49,1,272.54,104.47
2025-01-01 16:45:49,2,924.8,590.54
2025-01-01 16:45:49,3,760.02,431.23
2025-01-01 16:45:49,4,439.46,25.32
2025-01-01 16:45:49,5,902.85,520.13
2025-01-01 16:45:49,1,272.54,104.47
2025-01-01 16:45:49,2,924.8,590.54
2025-01-01 16:45:49,3,755.02,426.23
2025-01-01 16:45:49,4,434.46,30.32
2025-01-01 16:45:49,5,897.85,520.13
2025-01-01 16:45:49,1,272.54,99.47
2025-01-01 16:45:49,2,924.8,590.54
2025-01-01 16:45:49,3,750.02,426.23
2025-01-01 16:45:49,4,439.46,30.32
2025-01-01 16:45:49,5,902.85,520.13
2025-01-01 16:45:49,1,272.54,99.47
2025-01-01 16:45:49,2,924.8,590.54
2025-01-01 16:45:49,3,745.02,426.23
2025-01-01 16:45:49,4,439.46,30.32
2025-01-01 16:45:49,5,902.85,515.13
2025-01-01 16:45:49,1,272.54,99.47
2025-01-01 16:45:49,2,929.8,590.54
2025-01-01 16:45:49,3,750.02,421.23
2025-01-01 16:45:49,4,439.46,25.32
2025-01-01 16:45:49,5,897.85,520.13
2025-01-01 16:45:49,1,277.54,99.47
2025-01-01 16:45:49,2,929.8,590.54
2025-01-01 16:45:49,3,750.02,421.23
2025-01-01 16:45:49,4,439.46,25.32
2025-01-01 16:45:49,5,897.85,520.13
2025-01-01 16:45:49,1,272.54,99.47
2025-01-01 16:45:49,2,929.8,590.54
2025-01-01 16:45:49,3,750.02,416.23
2025-01-01 16:45:49,4,439.46,25.32
2025-01-01 16:45:49,5,892.85,520.13
2025-01-01 16:45:49,1,272.54,99.47
2025-01-01 16:45:49,2,929.8,595.54
2025-01-01 16:45:49,3,750.02,416.23
2025-01-01 16:45:49,4,439.46,25.32
2025-01-01 16:45:49,5,892.85,520.13
2025-01-01 16:45:49,1,272.54,104.47
2025-01-01 16:45:49,2,929.8,600.54
2025-01-01 16:45:49,3,755.02,421.23
2025-01-01 16:45:49,4,439.46,25.32
2025-01-01 16:45:49,5,892.85,520.13
2025-01-01 16:45:49,1,272.54,109.47
2025-01-01 16:45:49,2,929.8,595.54
2025-01-01 16:45:49,3,760.02,421.23
2025-01-01 16:45:49,4,444.46,30.32
2025-01-01 16:45:49,5,887.85,520.13
2025-01-01 16:45:49,1,272.54,109.47
2025-01-01 16:45:49,2,924.8,595.54
2025-01-01 16:45:49,3,760.02,416.23
2025-01-01 16:45:49,4,444.46,30.32
2025-01-01 16:45:49,5,887.85,520.13
2025-01-01 16:45:49,1,267.54,109.47
2025-01-01 16:45:49,2,924.8,600.54
2025-01-01 16:45:49,3,755.02,416.23
2025-01-01 16:45:49,4,444.46,30.32
2025-01-01 16:45:49,5,887.85,520.13
2025-01-01 16:45:49,1,267.54,109.47
2025-01-01 16:45:49,2,929.8,595.54
2025-01-01 16:45:49,3,750.02,416.23
2025-01-01 16:45:49,4,444.46,30.32
2025-01-01 16:45:49,5,882.85,525.13
2025-01-01 16:45:49,1,262.54,114.47
2025-01-01 16:45:49,2,929.8,600.54
2025-01-01 16:45:49,3,755.02,416.23
2025-01-01 16:45:49,4,439.46,30.32
2025-01-01 16:45:49,5,882.85,525.13
2025-01-01 16:45:49,1,267.54,114.47
2025-01-01 16:45:49,2,934.8,605.54
2025-01-01 16:45:49,3,755.02,411.23
2025-01-01 16:45:49,4,439.46,30.32
2025-01-01 16:45:49,5,882.85,525.13
2025-01-01 16:45:49,1,267.54,114.47
2025-01-01 16:45:49,2,934.8,600.54
2025-01-01 16:45:49,3,755.02,406.23
2025-01-01 16:45:49,4,439.46,35.32
2025-01-01 16:45:49,5,882.85,520.13
2025-01-01 16:45:49,1,262.54,114.47
2025-01-01 16:45:49,2,929.8,600.54
2025-01-01 16:45:49,3,755.02,406.23
2025-01-01 16:45:49,4,434.46,35.32
2025-01-01 16:45:49,5,877.85,515.13
2025-01-01 16:45:49,1,257.54,114.47
2025-01-01 16:45:49,2,929.8,605.54
2025-01-01 16:45:49,3,755.02,406.23
2025-01-01 16:45:49,4,434.46,30.32
2025-01-01 16:45:49,5,877.85,520.13
2025-01-01 16:45:49,1,262.54,114.47
2025-01-01 16:45:49,2,924.8,605.54
2025-01-01 16:45:49,3,750.02,401.23
2025-01-01 16:45:49,4,434.46,35.32
2025-01-01 16:45:49,5,877.85,520.13
2025-01-01 16:45:49,1,262.54,114.47
2025-01-01 16:45:49,2,924.8,600.54
2025-01-01 16:45:49,3,745.02,401.23
2025-01-01 16:45:49,4,434.46,35.32
2025-01-01 16:45:49,5,882.85,520.13
2025-01-01 16:45:49,1,267.54,114.47
2025-01-01 16:45:49,2,924.8,600.54
2025-01-01 16:45:49,3,740.02,401.23
2025-01-01 16:45:49,4,429.46,35.32
2025-01-01 16:45:49,5,882.85,520.13
2025-01-01 16:45:49,1,262.54,119.47
2025-01-01 16:45:49,2,924.8,600.54
2025-01-01 16:45:49,3,745.02,401.23
2025-01-01 16:45:49,4,424.46,40.32
2025-01-01 16:45:49,5,882.85,525.13
2025-01-01 16:45:49,1,267.54,119.47
2025-01-01 16:45:49,2,929.8,595.54
2025-01-01 16:45:49,3,745.02,401.23
2025-01-01 16:45:49,4,424.46,40.32
2025-01-01 16:45:49,5,877.85,520.13
2025-01-01 16:45:49,1,267.54,119.47
2025-01-01 16:45:49,2,924.8,600.54
2025-01-01 16:45:49,3,750.02,396.23
2025-01-01 16:45:49,4,429.46,45.32
2025-01-01 16:45:49,5,877.85,525.13
2025-01-01 16:45:49,1,262.54,119.47
2025-01-01 16:45:49,2,924.8,600.54
2025-01-01 16:45:49,3,750.02,396.23
2025-01-01 16:45:49,4,424.46,50.32
2025-01-01 16:45:49,5,877.85,525.13
2025-01-01 16:45:49,1,262.54,119.47
2025-01-01 16:45:49,2,919.8,600.54
2025-01-01 16:45:49,3,750.02,401.23
2025-01-01 16:45:49,4,424.46,45.32
2025-01-01 16:45:49,5,877.85,525.13
2025-01-01 16:45:49,1,262.54,119.47
2025-01-01 16:45:49,2,919.8,600.54
2025-01-01 16:45:49,3,750.02,401.23
2025-01-01 16:45:49,4,424.46,50.32
2025-01-01 16:45:49,5,882.85,530.13
2025-01-01 16:45:49,1,257.54,119.47
2025-01-01 16:45:49,2,914.8,605.54
2025-01-01 16:45:49,3,745.02,401.23
2025-01-01 16:45:49,4,429.46,50.32
2025-01-01 16:45:49,5,882.85,530.13
2025-01-01 16:45:49,1,257.54,124.47
2025-01-01 16:45:49,2,919.8,605.54
2025-01-01 16:45:49,3,745.02,401.23
2025-01-01 16:45:49,4,434.46,45.32
2025-01-01 16:45:49,5,877.85,530.13
2025-01-01 16:45:49,1,252.54,124.47
2025-01-01 16:45:49,2,914.8,605.54
2025-01-01 16:45:49,3,750.02,401.23
2025-01-01 16:45:49,4,434.46,45.32
2025-01-01 16:45:49,5,877.85,525.13
2025-01-01 16:45:49,1,247.54,124.47
2025-01-01 16:45:49,2,914.8,605.54
2025-01-01 16:45:49,3,755.02,401.23
2025-01-01 16:45:49,4,434.46,45.32
2025-01-01 16:45:49,5,872.85,525.13
2025-01-01 16:45:49,1,247.54,119.47
2025-01-01 16:45:49,2,914.8,600.54
2025-01-01 16:45:49,3,755.02,401.23
2025-01-01 16:45:49,4,434.46,45.32
2025-01-01 16:45:49,5,872.85,530.13
2025-01-01 16:45:49,1,252.54,119.47
2025-01-01 16:45:49,2,919.8,600.54
2025-01-01 16:45:49,3,755.02,401.23
2025-01-01 16:45:49,4,439.46,45.32
2025-01-01 16:45:49,5,877.85,530.13
2025-01-01 16:45:49,1,247.54,119.47
2025-01-01 16:45:49,2,919.8,600.54
2025-01-01 16:45:49,3,750.02,401.23
2025-01-01 16:45:49,4,439.46,45.32
2025-01-01 16:45:49,5,877.85,525.13
2025-01-01 16:45:49,1,247.54,119.47
2025-01-01 16:45:49,2,914.8,600.54
2025-01-01 16:45:49,3,760.02,411.23
2025-01-01 16:45:49,4,444.46,50.32
2025-01-01 16:45:49,5,882.85,530.13
2025-01-01 16:45:49,1,237.54,109.47
2025-01-01 16:45:49,2,914.8,605.54
2025-01-01 16:45:49,3,755.02,411.23
2025-01-01 16:45:49,4,439.46,45.32
2025-01-01 16:45:49,5,882.85,525.13
2025-01-01 16:45:49,1,237.54,109.47
2025-01-01 16:45:49,2,914.8,605.54
2025-01-01 16:45:49,3,755.02,411.23
2025-01-01 16:45:49,4,439.46,40.32
2025-01-01 16:45:49,5,882.85,520.13
2025-01-01 16:45:49,1,237.54,109.47
2025-01-01 16:45:49,2,914.8,605.54
2025-01-01 16:45:49,3,760.02,411.23
2025-01-01 16:45:49,4,434.46,40.32
2025-01-01 16:45:49,5,882.85,525.13
2025-01-01 16:45:49,1,237.54,104.47
2025-01-01 16:45:49,2,909.8,605.54
2025-01-01 16:45:49,3,760.02,411.23
2025-01-01 16:45:49,4,429.46,40.32
2025-01-01 16:45:49,5,882.85,520.13
2025-01-01 16:45:49,1,232.54,104.47
2025-01-01 16:45:49,2,904.8,605.54
2025-01-01 16:45:49,3,755.02,411.23
2025-01-01 16:45:49,4,429.46,40.32
2025-01-01 16:45:49,5,882.85,520.13
2025-01-01 16:45:49,1,232.54,99.47
2025-01-01 16:45:49,2,909.8,605.54
2025-01-01 16:45:49,3,750.02,406.23
2025-01-01 16:45:49,4,429.46,45.32
2025-01-01 16:45:49,5,882.85,525.13
2025-01-01 16:45:49,1,232.54,99.47
2025-01-01 16:45:49,2,909.8,605.54
2025-01-01 16:45:49,3,750.02,406.23
2025-01-01 16:45:49,4,429.46,40.32
2025-01-01 16:45:49,5,877.85,525.13
2025-01-01 16:45:49,1,227.54,99.47
2025-01-01 16:45:49,2,914.8,605.54
2025-01-01 16:45:49,3,755.02,411.23
2025-01-01 16:45:49,4,429.46,35.32
2025-01-01 16:45:49,5,872.85,525.13
2025-01-01 16:45:49,1,232.54,94.47
2025-01-01 16:45:49,2,919.8,605.54
2025-01-01 16:45:49,3,750.02,411.23
2025-01-01 16:45:49,4,429.46,40.32
2025-01-01 16:45:49,5,872.85,525.13
2025-01-01 16:45:49,1,227.54,89.47
2025-01-01 16:45:49,2,919.8,610.54
2025-01-01 16:45:49,3,755.02,411.23
2025-01-01 16:45:49,4,429.46,40.32
2025-01-01 16:45:49,5,872.85,520.13
2025-01-01 16:45:49,1,232.54,89.47
2025-01-01 16:45:49,2,924.8,610.54
2025-01-01 16:45:49,3,755.02,406.23
2025-01-01 16:45:49,4,429.46,45.32
2025-01-01 16:45:49,5,867.85,525.13
2025-01-01 16:45:50,1,237.54,89.47
2025-01-01 16:45:50,2,924.8,610.54
2025-01-01 16:45:50,3,755.02,406.23
2025-01-01 16:45:50,4,429.46,45.32
2025-01-01 16:45:50,5,867.85,525.13
2025-01-01 16:45:50,1,237.54,89.47
2025-01-01 16:45:50,2,929.8,610.54
2025-01-01 16:45:50,3,755.02,406.23
2025-01-01 16:45:50,4,429.46,40.32
2025-01-01 16:45:50,5,867.85,520.13
2025-01-01 16:45:50,1,232.54,84.47
2025-01-01 16:45:50,2,929.8,610.54
2025-01-01 16:45:50,3,755.02,401.23
2025-01-01 16:45:50,4,429.46,35.32
2025-01-01 16:45:50,5,867.85,515.13
2025-01-01 16:45:50,1,232.54,89.47
2025-01-01 16:45:50,2,929.8,610.54
2025-01-01 16:45:50,3,755.02,396.23
2025-01-01 16:45:50,4,429.46,35.32
2025-01-01 16:45:50,5,867.85,520.13
2025-01-01 16:45:50,1,232.54,89.47
2025-01-01 16:45:50,2,934.8,615.54
2025-01-01 16:45:50,3,755.02,396.23
2025-01-01 16:45:50,4,434.46,35.32
2025-01-01 16:45:50,5,862.85,515.13
2025-01-01 16:45:50,1,237.54,94.47
2025-01-01 16:45:50,2,929.8,615.54
2025-01-01 16:45:50,3,755.02,396.23
2025-01-01 16:45:50,4,434.46,35.32
2025-01-01 16:45:50,5,862.85,515.13
2025-01-01 16:45:50,1,232.54,94.47
2025-01-01 16:45:50,2,929.8,620.54
2025-01-01 16:45:50,3,755.02,396.23
2025-01-01 16:45:50,4,434.46,35.32
2025-01-01 16:45:50,5,867.85,515.13
2025-01-01 16:45:50,1,227.54,94.47
2025-01-01 16:45:50,2,934.8,620.54
2025-01-01 16:45:50,3,755.02,396.23
2025-01-01 16:45:50,4,439.46,35.32
2025-01-01 16:45:50,5,867.85,520.13
2025-01-01 16:45:50,1,227.54,89.47
2025-01-01 16:45:50,2,934.8,620.54
2025-01-01 16:45:50,3,760.02,396.23
2025-01-01 16:45:50,4,439.46,40.32
2025-01-01 16:45:50,5,867.85,520.13
2025-01-01 16:45:50,1,232.54,89.47
2025-01-01 16:45:50,2,929.8,620.54
2025-01-01 16:45:50,3,765.02,396.23
2025-01-01 16:45:50,4,439.46,40.32
2025-01-01 16:45:50,5,867.85,520.13
2025-01-01 16:45:50,1,232.54,89.47
2025-01-01 16:45:50,2,929.8,620.54
2025-01-01 16:45:50,3,765.02,391.23
2025-01-01 16:45:50,4,439.46,40.32
2025-01-01 16:45:50,5,862.85,515.13
2025-01-01 16:45:50,1,232.54,89.47
2025-01-01 16:45:50,2,929.8,615.54
2025-01-01 16:45:50,3,765.02,386.23
2025-01-01 16:45:50,4,439.46,40.32
2025-01-01 16:45:50,5,862.85,520.13
2025-01-01 16:45:50,1,227.54,89.47
2025-01-01 16:45:50,2,929.8,615.54
2025-01-01 16:45:50,3,765.02,386.23
2025-01-01 16:45:50,4,439.46,35.32
2025-01-01 16:45:50,5,857.85,515.13
2025-01-01 16:45:50,1,227.54,94.47
2025-01-01 16:45:50,2,929.8,615.54
2025-01-01 16:45:50,3,765.02,381.23
2025-01-01 16:45:50,4,444.46,30.32
2025-01-01 16:45:50,5,862.85,515.13
2025-01-01 16:45:50,1,227.54,94.47
2025-01-01 16:45:50,2,929.8,620.54
2025-01-01 16:45:50,3,770.02,376.23
2025-01-01 16:45:50,4,449.46,30.32
2025-01-01 16:45:50,5,862.85,515.13
2025-01-01 16:45:50,1,227.54,89.47
2025-01-01 16:45:50,2,924.8,620.54
2025-01-01 16:45:50,3,775.02,376.23
2025-01-01 16:45:50,4,449.46,25.32
2025-01-01 16:45:50,5,862.85,520.13
2025-01-01 16:45:50,1,227.54,89.47
2025-01-01 16:45:50,2,924.8,620.54
2025-01-01 16:45:50,3,780.02,376.23
2025-01-01 16:45:50,4,449.46,25.32
2025-01-01 16:45:50,5,862.85,520.13
2025-01-01 16:45:50,1,222.54,89.47
2025-01-01 16:45:50,2,924.8,620.54
2025-01-01 16:45:50,3,775.02,366.23
2025-01-01 16:45:50,4,444.46,25.32
2025-01-01 16:45:50,5,857.85,520.13
2025-01-01 16:45:50,1,227.54,89.47
2025-01-01 16:45:50,2,919.8,615.54
2025-01-01 16:45:50,3,775.02,366.23
2025-01-01 16:45:50,4,444.46,25.32
2025-01-01 16:45:50,5,862.85,520.13
2025-01-01 16:45:50,1,232.54,89.47
2025-01-01 16:45:50,2,919.8,615.54
2025-01-01 16:45:50,3,775.02,366.23
2025-01-01 16:45:50,4,444.46,30.32
2025-01-01 16:45:50,5,862.85,520.13
2025-01-01 16:45:50,1,232.54,89.47
2025-01-01 16:45:50,2,919.8,620.54
2025-01-01 16:45:50,3,770.02,361.23
2025-01-01 16:45:50,4,439.46,35.32
2025-01-01 16:45:50,5,872.85,520.13
2025-01-01 16:45:50,1,237.54,94.47
2025-01-01 16:45:50,2,914.8,620.54
2025-01-01 16:45:50,3,770.02,361.23
2025-01-01 16:45:50,4,434.46,30.32
2025-01-01 16:45:50,5,867.85,515.13
2025-01-01 16:45:50,1,237.54,99.47
2025-01-01 16:45:50,2,919.8,615.54
2025-01-01 16:45:50,3,775.02,356.23
2025-01-01 16:45:50,4,434.46,30.32
2025-01-01 16:45:50,5,872.85,515.13
2025-01-01 16:45:50,1,232.54,99.47
2025-01-01 16:45:50,2,924.8,610.54
2025-01-01 16:45:50,3,770.02,356.23
2025-01-01 16:45:50,4,429.46,25.32
2025-01-01 16:45:50,5,872.85,515.13
2025-01-01 16:45:50,1,237.54,99.47
2025-01-01 16:45:50,2,924.8,610.54
2025-01-01 16:45:50,3,770.02,356.23
2025-01-01 16:45:50,4,424.46,25.32
2025-01-01 16:45:50,5,872.85,515.13
2025-01-01 16:45:50,1,232.54,99.47
2025-01-01 16:45:50,2,924.8,610.54
2025-01-01 16:45:50,3,775.02,356.23
2025-01-01 16:45:50,4,424.46,25.32
2025-01-01 16:45:50,5,872.85,515.13
2025-01-01 16:45:50,1,232.54,94.47
2025-01-01 16:45:50,2,924.8,610.54
2025-01-01 16:45:50,3,775.02,361.23
2025-01-01 16:45:50,4,424.46,25.32
2025-01-01 16:45:50,5,867.85,515.13
2025-01-01 16:45:50,1,232.54,99.47
2025-01-01 16:45:50,2,924.8,610.54
2025-01-01 16:45:50,3,770.02,356.23
2025-01-01 16:45:50,4,424.46,25.32
2025-01-01 16:45:50,5,872.85,510.13
2025-01-01 16:45:50,1,227.54,104.47
2025-01-01 16:45:50,2,919.8,610.54
2025-01-01 16:45:50,3,770.02,356.23
2025-01-01 16:45:50,4,424.46,25.32
2025-01-01 16:45:50,5,867.85,510.13
2025-01-01 16:45:50,1,227.54,104.47
2025-01-01 16:45:50,2,924.8,610.54
2025-01-01 16:45:50,3,770.02,351.23
2025-01-01 16:45:50,4,429.46,30.32
2025-01-01 16:45:50,5,867.85,505.13
2025-01-01 16:45:50,1,227.54,104.47
2025-01-01 16:45:50,2,919.8,605.54
2025-01-01 16:45:50,3,770.02,351.23
2025-01-01 16:45:50,4,429.46,25.32
2025-01-01 16:45:50,5,867.85,505.13
2025-01-01 16:45:50,1,227.54,104.47
2025-01-01 16:45:50,2,919.8,605.54
2025-01-01 16:45:50,3,775.02,356.23
2025-01-01 16:45:50,4,429.46,25.32
2025-01-01 16:45:50,5,867.85,500.13
2025-01-01 16:45:50,1,227.54,104.47
2025-01-01 16:45:50,2,924.8,605.54
2025-01-01 16:45:50,3,775.02,356.23
2025-01-01 16:45:50,4,429.46,25.32
2025-01-01 16:45:50,5,872.85,505.13
2025-01-01 16:45:50,1,227.54,104.47
2025-01-01 16:45:50,2,919.8,600.54
2025-01-01 16:45:50,3,775.02,356.23
2025-01-01 16:45:50,4,429.46,30.32
2025-01-01 16:45:50,5,872.85,510.13
2025-01-01 16:45:50,1,227.54,99.47
2025-01-01 16:45:50,2,924.8,595.54
2025-01-01 16:45:50,3,775.02,351.23
2025-01-01 16:45:50,4,434.46,30.32
2025-01-01 16:45:50,5,877.85,515.13
2025-01-01 16:45:50,1,227.54,104.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,775.02,346.23
2025-01-01 16:45:50,4,434.46,35.32
2025-01-01 16:45:50,5,882.85,520.13
2025-01-01 16:45:50,1,227.54,104.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,775.02,346.23
2025-01-01 16:45:50,4,434.46,30.32
2025-01-01 16:45:50,5,877.85,515.13
2025-01-01 16:45:50,1,222.54,104.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,770.02,346.23
2025-01-01 16:45:50,4,429.46,30.32
2025-01-01 16:45:50,5,882.85,515.13
2025-01-01 16:45:50,1,222.54,99.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,765.02,346.23
2025-01-01 16:45:50,4,424.46,30.32
2025-01-01 16:45:50,5,877.85,510.13
2025-01-01 16:45:50,1,222.54,99.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,770.02,346.23
2025-01-01 16:45:50,4,424.46,30.32
2025-01-01 16:45:50,5,872.85,510.13
2025-01-01 16:45:50,1,222.54,99.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,770.02,346.23
2025-01-01 16:45:50,4,419.46,25.32
2025-01-01 16:45:50,5,872.85,515.13
2025-01-01 16:45:50,1,217.54,99.47
2025-01-01 16:45:50,2,924.8,595.54
2025-01-01 16:45:50,3,765.02,346.23
2025-01-01 16:45:50,4,419.46,30.32
2025-01-01 16:45:50,5,867.85,515.13
2025-01-01 16:45:50,1,217.54,99.47
2025-01-01 16:45:50,2,929.8,590.54
2025-01-01 16:45:50,3,770.02,351.23
2025-01-01 16:45:50,4,424.46,30.32
2025-01-01 16:45:50,5,862.85,515.13
2025-01-01 16:45:50,1,222.54,94.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,770.02,351.23
2025-01-01 16:45:50,4,419.46,30.32
2025-01-01 16:45:50,5,862.85,520.13
2025-01-01 16:45:50,1,222.54,99.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,770.02,351.23
2025-01-01 16:45:50,4,414.46,30.32
2025-01-01 16:45:50,5,867.85,520.13
2025-01-01 16:45:50,1,217.54,99.47
2025-01-01 16:45:50,2,924.8,600.54
2025-01-01 16:45:50,3,770.02,351.23
2025-01-01 16:45:50,4,414.46,30.32
2025-01-01 16:45:50,5,867.85,520.13
2025-01-01 16:45:50,1,217.54,99.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,775.02,356.23
2025-01-01 16:45:50,4,414.46,30.32
2025-01-01 16:45:50,5,867.85,520.13
2025-01-01 16:45:50,1,217.54,104.47
2025-01-01 16:45:50,2,929.8,595.54
2025-01-01 16:45:50,3,775.02,361.23
2025-01-01 16:45:50,4,419.46,35.32
2025-01-01 16:45:50,5,867.85,520.13
2025-01-01 16:45:50,1,217.54,104.47
2025-01-01 16:45:50,2,924.8,595.54
2025-01-01 16:45:50,3,775.02,356.23
2025-01-01 16:45:50,4,419.46,35.32
2025-01-01 16:45:50,5,867.85,525.13
2025-01-01 16:45:50,1,217.54,104.47
2025-01-01 16:45:50,2,924.8,595.54
2025-01-01 16:45:50,3,780.02,356.23
2025-01-01 16:45:50,4,424.46,40.32
2025-01-01 16:45:50,5,862.85,525.13
2025-01-01 16:45:50,1,212.54,99.47
2025-01-01 16:45:50,2,924.8,595.54
2025-01-01 16:45:50,3,775.02,356.23
2025-01-01 16:45:50,4,424.46,45.32
2025-01-01 16:45:50,5,862.85,525.13
2025-01-01 16:45:50,1,207.54,94.47
2025-01-01 16:45:50,2,924.8,600.54
2025-01-01 16:45:50,3,770.02,356.23
2025-01-01 16:45:50,4,419.46,50.32
2025-01-01 16:45:50,5,867.85,525.13
2025-01-01 16:45:50,1,202.54,94.47
2025-01-01 16:45:50,2,924.8,605.54
2025-01-01 16:45:50,3,765.02,356.23
2025-01-01 16:45:50,4,419.46,50.32
2025-01-01 16:45:50,5,872.85,520.13
2025-01-01 16:45:50,1,202.54,94.47
2025-01-01 16:45:50,2,924.8,610.54
2025-01-01 16:45:50,3,765.02,356.23
2025-01-01 16:45:50,4,419.46,50.32
2025-01-01 16:45:50,5,877.85,520.13
2025-01-01 16:45:50,1,197.54,94.47
2025-01-01 16:45:50,2,919.8,605.54
2025-01-01 16:45:50,3,765.02,351.23
2025-01-01 16:45:50,4,424.46,50.32
2025-01-01 16:45:50,5,877.85,520.13
2025-01-01 16:45:50,1,202.54,94.47
2025-01-01 16:45:50,2,924.8,605.54
2025-01-01 16:45:50,3,760.02,346.23
2025-01-01 16:45:50,4,429.46,55.32
2025-01-01 16:45:50,5,877.85,520.13
2025-01-01 16:45:50,1,202.54,94.47
2025-01-01 16:45:50,2,919.8,605.54
2025-01-01 16:45:50,3,760.02,351.23
2025-01-01 16:45:50,4,424.46,60.32
2025-01-01 16:45:50,5,877.85,520.13
2025-01-01 16:45:50,1,202.54,94.47
2025-01-01 16:45:50,2,919.8,610.54
2025-01-01 16:45:50,3,765.02,346.23
2025-01-01 16:45:50,4,429.46,60.32
2025-01-01 16:45:50,5,882.85,525.13
2025-01-01 16:45:51,1,202.54,94.47
2025-01-01 16:45:51,2,914.8,610.54
2025-01-01 16:45:51,3,770.02,346.23
2025-01-01 16:45:51,4,429.46,60.32
2025-01-01 16:45:51,5,882.85,525.13
2025-01-01 16:45:51,1,202.54,94.47
2025-01-01 16:45:51,2,914.8,605.54
2025-01-01 16:45:51,3,775.02,346.23
2025-01-01 16:45:51,4,429.46,60.32
2025-01-01 16:45:51,5,882.85,525.13
2025-01-01 16:45:51,1,202.54,94.47
2025-01-01 16:45:51,2,909.8,605.54
2025-01-01 16:45:51,3,775.02,346.23
2025-01-01 16:45:51,4,429.46,55.32
2025-01-01 16:45:51,5,882.85,525.13
2025-01-01 16:45:51,1,202.54,89.47
2025-01-01 16:45:51,2,914.8,605.54
2025-01-01 16:45:51,3,775.02,341.23
2025-01-01 16:45:51,4,424.46,55.32
2025-01-01 16:45:51,5,887.85,530.13
2025-01-01 16:45:51,1,202.54,89.47
2025-01-01 16:45:51,2,914.8,605.54
2025-01-01 16:45:51,3,780.02,341.23
2025-01-01 16:45:51,4,419.46,50.32
2025-01-01 16:45:51,5,887.85,530.13
2025-01-01 16:45:51,1,202.54,89.47
2025-01-01 16:45:51,2,914.8,605.54
2025-01-01 16:45:51,3,780.02,336.23
2025-01-01 16:45:51,4,419.46,50.32
2025-01-01 16:45:51,5,887.85,530.13
2025-01-01 16:45:51,1,197.54,84.47
2025-01-01 16:45:51,2,914.8,610.54
2025-01-01 16:45:51,3,780.02,331.23
2025-01-01 16:45:51,4,419.46,45.32
2025-01-01 16:45:51,5,887.85,530.13
2025-01-01 16:45:51,1,202.54,89.47
2025-01-01 16:45:51,2,914.8,615.54
2025-01-01 16:45:51,3,785.02,326.23
2025-01-01 16:45:51,4,414.46,50.32
2025-01-01 16:45:51,5,892.85,530.13
2025-01-01 16:45:51,1,197.54,94.47
2025-01-01 16:45:51,2,914.8,610.54
2025-01-01 16:45:51,3,785.02,321.23
2025-01-01 16:45:51,4,414.46,50.32
2025-01-01 16:45:51,5,892.85,530.13
2025-01-01 16:45:51,1,197.54,94.47
2025-01-01 16:45:51,2,909.8,610.54
2025-01-01 16:45:51,3,780.02,321.23
2025-01-01 16:45:51,4,409.46,50.32
2025-01-01 16:45:51,5,892.85,530.13
2025-01-01 16:45:51,1,197.54,94.47
2025-01-01 16:45:51,2,904.8,610.54
2025-01-01 16:45:51,3,780.02,321.23
2025-01-01 16:45:51,4,404.46,55.32
2025-01-01 16:45:51,5,892.85,525.13
2025-01-01 16:45:51,1,197.54,99.47
2025-01-01 16:45:51,2,904.8,615.54
2025-01-01 16:45:51,3,775.02,321.23
2025-01-01 16:45:51,4,404.46,55.32
2025-01-01 16:45:51,5,897.85,520.13
2025-01-01 16:45:51,1,192.54,104.47
2025-01-01 16:45:51,2,904.8,610.54
2025-01-01 16:45:51,3,780.02,316.23
2025-01-01 16:45:51,4,399.46,55.32
2025-01-01 16:45:51,5,897.85,520.13
2025-01-01 16:45:51,1,192.54,99.47
2025-01-01 16:45:51,2,899.8,615.54
2025-01-01 16:45:51,3,780.02,316.23
